call_id,customer_id,agent_id,primary_call_reason,customer_name,elite_level_code
2896480197,3107777762,926175,Voluntary Change,Kevin Miranda,1
2897121808,9116409752,308266,Mileage Plus,Stephanie Ayers,4
2897189746,6306337848,582602,Products & Services,Julia Johnson,
2897260198,2739471604,887241,Other Topics  ,Charles Gay,
2897782367,977435884,437196,Voluntary Change,James Velasquez,
2897813337,7320003989,757349,Mileage Plus,Frank Gray,4
2897951141,6001446293,959023,IRROPS,Christopher Page,
2897976586,6784704540,374078,Mileage Plus  ,Alexis Carrillo,3
2898015473,3193787148,414690,Voluntary Change,Martin Castaneda,2
2898025249,5999802150,749671,Communications,Kayla Moore,1
2898089441,724357982,496568,Communications  ,Heidi Vasquez,
2898155881,2469012436,289402,IRROPS,Mitchell Anderson,1
2898585368,206833555,524049,Mileage Plus,Bruce Padilla,0
2899117941,8907869824,753059,ETC,Bruce Baldwin,0
2899236383,1317015276,530215,IRROPS,Austin Ortiz,
2899499517,4547755188,369972,Voluntary Change,Scott Martin,1
2899517273,4149725676,852493,Voluntary Change,Christina Smith,0
2899569454,3947603100,721730,Digital Support,Alex Simpson Jr.,
2899790882,557441961,437196,Voluntary Change,Paul Lopez,1
2900390914,9739237816,510903,Upgrade,Michael Nelson,1
2900455940,553589732,537208,Products & Services,Dennis Padilla,
2900517528,4093613480,369972,Post Flight,Ashley Meyer,2
2900608171,3329592931,570067,Traveler Updates,Tricia Nelson,1
2900895290,8813366517,526945,Mileage Plus,Kelly Oliver,1
2901404307,1811161001,782403,Booking,Michelle Hartman,1
2901472667,8822277945,887241,Mileage Plus,Ian Baird,2
2901986602,8245786138,591324,Booking,Michael Gilmore,
2902040208,681465011,600666,Seating,James Alvarado,4
2902052256,3980770410,144120,Mileage Plus,Ryan Lucas,3
2902059841,4975630134,748700,Products & Services,Lauren Pierce,1
2902264295,7328793988,901589,Products & Services,Gregory Barton,
2902379454,6044856583,789268,Seating,Amy Cardenas,
2902886518,8716770053,388661,Mileage Plus,Patrick Wall,1
2903041701,5704146092,274746,Upgrade,Kara Gallegos,2
2903078994,4729444833,418145,Unaccompanied Minor,Rebecca Nielsen,0
2903176003,2724317801,743695,Schedule Change,Robert Moreno,0
2903195093,5192188212,126555,Voluntary Change,Caitlin Garner,0
2903307487,3559184687,640550,IRROPS,Clayton Mitchell,
2903443411,701545802,414690,Communications,Frederick Burnett,2
2903663476,3100264453,852493,Mileage Plus,Diana Wagner,0
2903713510,4499122999,418648,Disability,Walter Clark,2
2903763756,9630069527,968346,Products & Services,Christopher Bradley,1
2903832197,8783203583,540035,Post Flight,Rebekah Lawson,0
2903901302,4225394267,755957,IRROPS,Ricardo Obrien,
2903936171,6991247927,819946,ETC,Melissa Ingram,0
2904124399,4472988383,594957,Voluntary Change,Cristian Johnson,
2904136047,940527087,540035,Products & Services,Mario Mata,0
2904226351,1218687738,349957,Communications,Michelle Myers,0
2904227608,4864101928,955854,IRROPS,Marissa Herring,1
2904241278,462324183,591778,Upgrade,James Santiago,3
2904333784,8883377726,764745,Post Flight,Anita Hendrix,1
2904435338,9184512560,348998,Communications,Jillian Wolfe,
2904587031,8940981163,275034,Voluntary Change,Catherine Burgess,0
2904701881,5211528862,144120,IRROPS,Dalton Lee,1
2904938693,5150442991,388661,Mileage Plus,Isaiah Anthony,2
2904950784,7857933983,672758,Post Flight,Jessica Cowan,3
2905288629,7032484510,149315,Voluntary Change,Matthew Perez,
2905755133,7522198891,250675,Products & Services,Derek Smith,
2905805245,3939246904,734708,Seating,James Bean,
2905834995,1695798034,819946,Mileage Plus,Julie Green,4
2905894169,1801269337,289402,Seating,Karen Wolfe,2
2906076914,9448992483,349957,Baggage,Susan Richardson,1
2906148878,5233473106,308266,Seating,Aaron Baker,0
2906264460,239121798,532675,Voluntary Change,Krista Griffith,3
2906538157,5640410664,926550,ETC,Ronald Martin II,5
2906898170,1575664443,289402,IRROPS,Dana Hampton,
2907317268,1465169732,744299,IRROPS,Julia Zhang,0
2907370559,1967733838,607742,IRROPS,Karen Medina,
2907381829,2241593784,462743,Booking,Christine Montes,
2907386295,8289524506,570067,IRROPS,Austin Lopez,
2907725170,6545165595,355086,Voluntary Cancel,Connie Rodriguez,0
2907751122,1994515804,119952,Traveler Updates,Darlene Williams,1
2908066249,4994294607,720418,IRROPS,Shannon Ryan,
2908107388,6403717745,204674,Mileage Plus,Anne Livingston,3
2908188295,5571276271,359050,IRROPS,Jessica Hernandez,
2908423861,3371216231,792482,Seating,Gabriel Riddle,0
2908574457,6211215125,822981,IRROPS,Angela Davis,0
2908679666,3637560420,769083,IRROPS,Jack Hayes,1
2908728177,5838504289,926550,Voluntary Change,Arthur Williams,1
2908796303,9318642951,922729,Products & Services,Bryan Taylor,
2908903507,1033045026,655682,Voluntary Change,Thomas Hunt,2
2908977873,9538204646,390819,IRROPS  ,Cathy Miller MD,1
2909045281,8533481914,202868,Voluntary Change,William Maldonado,4
2909129836,1590193520,668169,IRROPS,Daniel Wheeler,1
2909190660,1475430564,357288,Voluntary Change,Teresa Campbell,1
2909964463,2458610019,213093,Checkout,Sarah Richmond,0
2910193157,3255908110,202868,Products & Services,Michael Garcia,
2910232691,9123027078,106000,Mileage Plus,Marissa Pacheco,2
2910248941,6427206830,126555,Voluntary Change,Rebecca Bush,2
2910263520,2331957843,855652,Voluntary Change,Joshua Mcbride,
2910349579,668324245,422417,Mileage Plus,Lori Green,2
2910371853,9685109143,215457,IRROPS,Eric Keller,0
2910377974,120574550,686999,IRROPS,Jennifer Barrett,2
2910698436,6462703525,153460,Schedule Change,Derrick Smith,4
2910817712,1017110013,855652,Products & Services,Rebecca Hernandez,1
2911436140,7417864731,347606,Voluntary Change,Steven Brown,
2911523746,5987345516,755957,Products & Services,Billy Fox,
2911575421,5402096357,630891,IRROPS,Kenneth Duarte,0
2911831029,2742129106,359050,Baggage,Ryan Robles,2
2911876351,9091980062,305039,Other Topics,Sherri Hobbs,
2912080426,8913228199,748700,Mileage Plus,Megan Campbell,2
2912357702,3735476597,915618,Booking  ,Julie Lowe,
2912504930,5375662242,975590,Voluntary Change,Anthony Wood,1
2912676160,172646887,696555,Voluntary Change,Megan Arnold,1
2912979707,5830423077,192245,Digital Support,John Anderson,3
2913053024,799424346,855386,IRROPS,Steven Harris,1
2913196748,589344351,731717,Check-In,Linda Nelson,4
2913616800,9702465081,347606,IRROPS  ,Claire Cook,0
2913762476,7735262358,855386,Voluntary Change,Joshua Williams,
2913860986,2699211209,720418,Booking,Abigail Strickland,
2913904857,1022789029,965878,Post Flight,Guy Martinez,1
2913924991,6410178261,696673,Products & Services,Richard Thornton,0
2913940748,7707404260,860848,Voluntary Change,Mr. Brian Soto,
2914040447,9919236636,975590,Communications,Charles Gibson,
2914069481,5675297282,530215,Seating,Heidi Pena,3
2914175120,7623563497,357929,ETC  ,Kristin Johnston,0
2914175853,1066518382,171021,Checkout,Rachel Myers,0
2914327525,262136251,432687,IRROPS,Dawn Brown,2
2914414973,8660275873,544771,ETC,Christopher Anderson,0
2914472799,567326469,232477,IRROPS,Julie Roberts,
2914553678,6595894602,488324,Seating,Dr. Kevin Raymond,0
2914704939,3677488837,390819,IRROPS,Matthew Harris,0
2914723140,7572176344,870032,Post Flight,Thomas Hendricks,
2914991127,8653504321,519294,Mileage Plus,Jennifer Guzman,5
2915028428,792927095,575131,Post Flight,Thomas Ford,
2915716660,8749725768,816533,IRROPS,Kathleen Lee,1
2915833124,6863400777,477699,Booking,Tiffany Mcfarland,0
2915881400,5173530337,113217,IRROPS,Catherine Reynolds,
2916031480,3261128530,575131,IRROPS,Sarah Williams,1
2916184821,2059585240,459044,Voluntary Change,Marisa Campbell,2
2916191638,3804133139,232477,Voluntary Change,Antonio Hernandez,
2916483703,4457940833,743011,Products & Services,Susan Anderson,1
2916495529,8534846323,530215,Voluntary Change,Kristina Rogers,3
2916546409,5473245048,901722,Voluntary Cancel  ,Kellie Oneill,1
2916792308,1138840399,640550,Upgrade,Michael Smith,2
2917122281,390643478,820369,Booking,Rodney Grimes,0
2917161972,7964604005,922729,Baggage,Kenneth Price,
2917167802,6290393434,590950,IRROPS,Benjamin Casey,3
2917419976,8675523920,788101,Mileage Plus,Brian Le,0
2917541630,9241551304,910145,Voluntary Change,Thomas Harris,
2917803581,5455542954,575830,Check-In,Daniel Vega,
2917811690,117087819,744299,Post Flight,Ryan White,0
2917961986,6166478588,342345,IRROPS,Christopher Scott,0
2918095082,5350512837,524342,Booking,Jacob Vance,1
2918155930,5986600569,309976,Baggage,Elizabeth Hudson,1
2918157859,2155551678,395062,Checkout,George Clayton,1
2918229868,6139730746,459044,Products & Services,Kelly Gillespie,2
2918405721,3919631136,698596,Voluntary Change,Alicia Clayton,0
2918930975,1490707010,390819,Mileage Plus,Xavier Adams,1
2919137800,2091874947,163887,Post Flight,Tammie Case,1
2919297473,3972635564,760378,IRROPS,Jordan Flores,
2919367203,6941538223,250675,Mileage Plus,Donna Wilson,4
2919550522,8731155919,376294,Voluntary Change,Garrett Johnson,2
2919680317,1381803938,814752,Voluntary Change,Kenneth Hays,
2919787185,1171266178,616850,Upgrade,Michael Wolf,3
2920035963,1362142558,181820,Communications,Wayne Woods,
2920142653,3783029780,187770,Post Flight,Steven Bird,0
2920288893,2270884519,910145,Upgrade,Gregory Mason,1
2920386298,9056996724,215457,Post Flight,Jose Edwards,1
2920493139,4462689340,470164,IRROPS,Steven Stephens,2
2920620781,6479281310,376343,Post Flight,Todd Wallace,2
2920669458,5552098475,202868,Voluntary Change,Caitlyn Powell,0
2920927711,3666533163,496568,Baggage,James Mcdaniel,1
2921099500,4350548209,878048,Mileage Plus,Dr. Jose Ward,3
2921132101,2182849643,803198,Post Flight,Jason Dunn,0
2921195683,6229258921,391212,Post Flight,Alexandra Downs,
2922227837,9440143641,757349,Other Topics,Anna Hunter,
2922240354,9414936181,757349,Voluntary Change,Jacqueline Gill,1
2922357349,6209388972,878048,IRROPS,Brian Webb,0
2922369185,5050863110,964561,Schedule Change,Joan Simmons,5
2922381839,1627988381,571712,Booking,Nicole Parker,0
2922444890,3298807166,645129,Seating,Megan Hamilton,
2922658993,1341093270,359050,IRROPS,Matthew Walsh,
2922697794,7566717993,436472,Communications,Micheal Gilbert,1
2923059577,597468372,422417,Baggage,Brittany Davidson,1
2923124210,2929000279,126555,Voluntary Change,Amy Norton,0
2923200093,8683981513,757349,Digital Support,David Henson,
2923246288,2355918824,641379,IRROPS,Jacob Roberts,0
2923571312,7774013266,275034,Other Topics,Melanie Powell,
2923785237,6491621166,640550,Products & Services,Jonathan Odom,1
2923872967,4767081236,488324,IRROPS,Tanner Russell,0
2924424108,9180663087,422417,IRROPS,Kyle Mendez,1
2924460985,7885968355,202868,Seating,Roger Clark,
2924633256,784891987,650323,Voluntary Cancel,Tyler Moreno,0
2924686593,6303198970,792482,Voluntary Change,Tony Smith,3
2924828090,3081235524,724683,Voluntary Change,Dana Robinson,1
2925114461,6241289130,347606,Seating,Ashley Peterson,1
2925189798,8940752806,308266,IRROPS,Elizabeth Wong,0
2925485567,27474989,290097,Other Topics,Daniel Gonzalez,
2925489122,9984938087,390819,Upgrade,Andrea Pearson,0
2925855477,5198042667,571712,Seating,Brian Anderson,1
2925882608,1387287129,347606,Seating,Ashley Weaver,4
2925966839,446032214,342345,Voluntary Change,Michael Jones,2
2926032317,311156928,359050,Voluntary Change,Charles Rivers,0
2926077683,2502670231,817413,Checkout,Robert Willis,
2926160537,9293764835,422969,Products & Services,Amanda Brown,
2926169039,6013917430,814752,Voluntary Change,Kelly Woods,
2926321126,1813858793,793137,Voluntary Change,Travis Ross,1
2926457527,9433850528,519294,Voluntary Change,Krista Newman,0
2926517596,4809375324,600666,Voluntary Change,Alexis Ferguson,1
2926603654,3992747296,784648,Checkout,Michael Wong,
2926709272,2855092063,650595,Voluntary Change,Jessica Rich,
2926710952,8810625017,880532,Seating,Tammy Burns,2
2926739914,2237522040,274746,Communications,Tony Barton,
2926987396,9887194081,537208,Post Flight,Robert Davis,1
2927225166,701974584,594957,Voluntary Change,Alyssa Washington,2
2927935879,1477429499,131036,Voluntary Change,Melissa Acosta,
2927939938,599942962,570067,Seating,Larry Dunn,0
2927942543,6324137597,796927,IRROPS,Juan Griffith,0
2928017738,5596204113,683244,Check-In,Julia Bryant,
2928207630,1211854016,470164,Traveler Updates,Christine Rodriguez,
2928676275,3589311976,595713,Mileage Plus,Courtney Brown,1
2928696886,593020776,642658,Voluntary Cancel,Sherry Hodges,
2928991332,4170557808,855652,Mileage Plus,Stephen Clark,2
2929157953,4891859830,181820,IRROPS,Chelsea Cox,
2929202362,7252688492,597058,Voluntary Change,Michael Kirk,0
2929234102,1931695237,597265,Voluntary Change,Jason Roberts,3
2929235621,4019545379,630891,IRROPS,Brett Williams,1
2929358043,9022208562,462743,Other Topics,Devon Fry,0
2929465900,158235268,855652,Traveler Updates,Michael Huff,
2929748005,2873960555,388661,Seating,Brian Rice,1
2929966229,8620071098,693396,IRROPS,Sarah Wong,
2930133369,703247060,817160,Mileage Plus,Michael West,4
2930379941,1348768089,462743,IRROPS,Diane Hancock,0
2930629446,6637961796,359050,Communications,Jessica Smith,0
2930997206,9759486203,971846,Digital Support,Gregory Santana,1
2931030448,7080806828,817160,Products & Services,Melissa Walker,1
2931251874,872035310,163887,Voluntary Change,Kim Joseph,
2931286544,3239493288,750345,Mileage Plus,Peter Taylor,0
2931298933,615976790,390819,Check-In,Laurie Hancock,1
2931412601,3468985289,576990,IRROPS,Michelle Banks,1
2931688586,8695675946,215457,IRROPS,Michael Lee,0
2931691756,4849820906,369972,Seating,Blake Davidson,0
2932308155,307518818,915618,Voluntary Change,Lauren Hardy DDS,
2932774009,5686500835,391212,Voluntary Change,Eric Johnson,
2933182762,8862088158,619806,Products & Services,Jennifer Hardy,
2933272517,9301169143,668841,Checkout,Laura Garrett,1
2933423616,7148226065,641379,Products & Services,Danielle Young,0
2933538931,7216219747,274746,Seating,William Roth,
2933800632,8065094085,479098,Mileage Plus,Joel Moore,0
2934091356,1714781970,544771,Voluntary Cancel,Lauren Rogers,0
2934681069,3959481515,633922,Baggage,Natalie Ingram,3
2934843065,3255619414,901589,Voluntary Change,Jerry West,
2934982320,4211182608,600666,IRROPS,Jennifer Hensley,0
2935295586,4259789278,981776,Seating,Michael Ford,
2935427107,3678418770,488324,IRROPS,Zachary Rogers,
2935574739,4812587704,731015,IRROPS,Pamela Fitzgerald,
2935596007,2028886323,213093,Voluntary Change,Nicole Chavez,1
2935606295,5123437286,132311,Voluntary Change,Evan Thompson,1
2935648993,5452082335,266799,Voluntary Change,Jennifer Nichols,3
2935706750,4728178342,357288,IRROPS,Robert Reyes,
2935886855,7320749772,595713,Voluntary Change,Latasha Schroeder,
2936089993,1388240177,980508,Seating,Terry Dyer,
2936137230,638022264,575830,Digital Support,Manuel Austin,
2936306730,5463072931,965878,IRROPS,Kristen Hunt,2
2936396672,5658950514,347606,Baggage,Amber Summers,3
2936886724,7502523892,845399,Communications,Jeremiah Thomas,0
2937240176,9767510250,748700,IRROPS,Cory Le,4
2937276865,7414632480,436472,Voluntary Change,Heather Ramirez,0
2937332392,2101436868,435972,Post Flight,Todd Herrera,
2937907626,8590980099,376343,Voluntary Change,Shirley Hall,2
2937923009,1418548073,822981,ETC,Sarah Sanchez,2
2937935285,4857793979,462743,Products & Services,Joyce Williams,
2938077274,5836906309,719115,Mileage Plus,Jordan Lawson,2
2938164842,8648661449,915618,IRROPS,Angela Ross,
2938444840,3299640586,814752,IRROPS,Stephanie Ramirez,
2938565261,8612040762,131036,Checkout,Morgan Herman,2
2938609621,1079076497,204674,Voluntary Change,Madeline Armstrong,0
2938909420,7613809038,422417,Voluntary Change,Todd Lewis,
2938943255,1832029011,233571,IRROPS,Juan Baker,0
2939261554,5531484314,959023,Disability,Cheryl Montes,
2939346093,4378896988,819946,Checkout,John Burke,0
2939347805,9644504462,429743,Schedule Change,Eric Moore,1
2939469295,956766010,760378,Seating,Alexander Smith,2
2939480765,3794257466,202868,IRROPS,Kent Norris,
2939558924,7889890292,422969,Other Topics,Dale Matthews,
2939869579,3969022172,641379,Seating,Lisa Hinton,0
2940115403,2158563953,251287,IRROPS,Danny Vaughn,
2940144153,7246977792,289402,Post Flight,John Key,0
2940298826,7062886686,882260,Post Flight,Kathleen Woods,4
2940468287,6039687035,305039,Seating,Christopher Foley,
2940580354,741593203,769083,Communications,Melissa Carter,1
2940987013,2936939812,342250,Seating,Stephen Keller,0
2941374951,5059541435,782403,Products & Services,Andrew Brown,
2942099159,6217757624,954628,Mileage Plus,Brian Reyes,3
2942154520,9080741589,590950,Upgrade,Kevin Hammond,
2942156142,4530096291,158319,IRROPS,Mrs. Kathleen Jackson,5
2942309241,2871508491,782259,Mileage Plus,Alice Baker,1
2942431616,9500694530,833458,Products & Services,Jason Cole,2
2942659077,9919043730,696673,Voluntary Change,Corey Elliott,1
2942714950,3811150150,158319,Voluntary Change,Angela Greene,4
2942942891,9947669823,595713,Mileage Plus,Danielle Grimes,3
2943097013,9160096575,367706,Seating,Christine Miller,1
2943135688,1843601011,600666,Seating,Jason Flowers,
2943166580,3982532145,519057,Voluntary Change,Sharon Zamora,0
2943256676,8192341097,171021,Mileage Plus,Matthew Serrano,3
2943462403,561189366,422969,Seating,Anna Anderson,
2943704727,5379072353,369972,Seating,Casey Johnson,1
2943772671,5764277700,633922,Voluntary Change,Shannon Lane,
2943876598,3381615562,342345,Communications,Nicholas Mendoza,
2944013344,4366555403,655682,IRROPS,Heidi Griffith,2
2944614441,6702539398,139291,Mileage Plus  ,Keith Hart,1
2944704694,9402197656,817160,IRROPS,Tamara Adams,
2944974233,1764994223,721730,Upgrade,David Barton,3
2945688861,5924041506,544771,Digital Support,Madison Arnold,0
2945784102,4066355989,107876,Communications,Levi Robinson,
2945840143,911323446,696555,Seating,Hannah Ward,0
2946040091,8404554219,971846,IRROPS,Morgan Proctor,0
2946049187,9829991440,852493,IRROPS,Lisa Mason,0
2946134377,8003643452,749671,Checkout,Patricia Murphy,1
2946277874,5900140031,993862,Booking,Roger Hernandez,
2946386852,2218390965,379781,Post Flight,Mario Hale,
2946450554,2976285472,376343,Communications,John Barrera,1
2946609463,9591364541,348998,Voluntary Cancel,Anthony Kelley MD,2
2946664757,7919140457,432687,Upgrade,Tony Graham,
2946706952,4989489170,595713,Checkout,Michael Thomas,
2946838024,7500460916,633922,Post Flight,Richard Porter,2
2946937889,9817592939,816533,Upgrade,Martin Pierce,
2947030025,2591269795,965878,Booking,Sean Miller,
2947083512,6962650968,477699,Baggage,Cathy Martinez,2
2947673403,569297334,308266,Seating,Brent Short,
2947790762,3160345593,675727,IRROPS,David Roberts,0
2947881561,2708623535,470164,IRROPS,Cameron Ballard,
2947949044,7106076999,897227,Check-In,Douglas Mercer,1
2948055824,4725588084,136855,IRROPS,Nancy Mcguire MD,1
2948135115,8028099321,132311,Mileage Plus,Michelle West,1
2948142155,5594161219,376343,Post Flight,James Strong,2
2948177406,7501533914,274746,Checkout,Jennifer Ford,1
2948288083,887504323,306996,Communications,James Yoder,
2948320781,4618499901,640550,IRROPS,Sara Duran,
2948412404,8678080252,470395,Upgrade,Bobby Livingston,1
2948539555,8082371037,618490,IRROPS  ,Jerry Diaz,1
2948570279,1990803921,202868,Seating,Jonathan Wood,
2948631339,9234429552,198686,IRROPS,Sandra Fernandez,1
2948672267,3457859035,266966,Booking,Annette Williams,1
2948804619,8464861080,215457,Products & Services,Brianna Becker,
2949227442,6156791117,305039,Mileage Plus,Brandon Hendrix,3
2949311838,477974990,696673,Mileage Plus,Kathryn Dixon,2
2949469658,1810636927,910145,Traveler Updates,Angela Wilson,1
2949544051,8024832566,103651,IRROPS,Stephanie Johnson,
2949871211,6920680560,975590,Mileage Plus,Mrs. Felicia Weiss,2
2949965285,8435303953,965878,Voluntary Change,Timothy Stevenson,4
2950060114,9822067232,931340,Booking,Jacob Garcia,1
2950092219,2127579663,915618,IRROPS,Gabriel Burton,
2950131298,1957905520,338544,Post Flight,Julie King,3
2950155979,8469657623,422969,IRROPS,Terry Miles,
2950414069,1273951794,964561,Seating,Matthew Koch,
2950608602,3434373684,976024,Voluntary Change,Sandra Taylor,
2951013660,9953714540,537208,IRROPS,Heather Hurst,
2951083464,8291850107,769083,Seating  ,Craig Quinn DVM,
2951114047,3091195870,376294,Products & Services,Tammy Leon,0
2951165935,8993066170,530215,IRROPS,Timothy Pena,1
2951580641,2678279953,732843,Schedule Change,Maria Baker,0
2951605117,6439610691,263480,Baggage,Jason Wallace,
2951799457,5588797403,530215,IRROPS,John Smith,
2951842288,9941760546,213093,Other Topics,Julia Peterson,
2951866455,316778283,618490,Baggage,Diana Ayers,
2951880834,1806544434,293576,Upgrade,Micheal Barrett,
2952008853,8168373528,782259,IRROPS,Samuel Bowers,3
2952295940,6965693998,336230,Mileage Plus,Lisa Hall,5
2952309452,5995066559,789268,Digital Support,Scott Duncan,1
2952454595,5940885384,882260,Booking,Lisa Krueger,
2952669236,8010500290,971846,Upgrade,Chad Mayo,0
2952820934,6920603981,968346,Voluntary Change,Alexander Matthews,1
2952901601,8616122000,650595,IRROPS,Karen Baker,
2953297514,283449387,686999,Upgrade,Mikayla Johnson,2
2953337225,1246355580,444136,Booking  ,Ellen Larson,
2953625354,7404382328,575131,IRROPS,Matthew Walton,
2953700195,7587293156,852493,Post Flight,Cassidy Ross MD,3
2953753607,4467231748,650595,Voluntary Change,Nicholas Moore,2
2954110601,2366305042,959023,IRROPS,Sarah Murray,
2954129051,7742177385,650323,Booking,Peter Davis,
2954286693,1011335541,189362,Mileage Plus,Jeffrey Nguyen,2
2955466804,6860314254,266799,Communications,Daniel Smith,1
2955881849,1019506772,139291,Seating,Joseph Page,1
2955940310,397907810,698596,IRROPS,Kristine George,0
2956138099,8109033534,215457,Communications,Kayla Wagner,0
2956144468,728004309,246791,Communications,Carlos Irwin,2
2956330456,2821930445,645129,IRROPS,Kristina Bennett,3
2956350091,4670965208,749671,ETC,Dr. Kevin Gaines,2
2956529466,2727152605,526945,Voluntary Change,Jason Smith II,2
2956688775,5736794981,581782,Mileage Plus,Harold York,1
2957474672,4072242109,897227,Voluntary Change,Bobby Lawson,
2957504914,6174488812,302709,Mileage Plus,Joseph Herman,3
2957557136,690766774,782259,Voluntary Change  ,James Owens,0
2957601500,7767430833,825827,Voluntary Change,Kaitlyn Rose,3
2957966559,8334914521,359050,Mileage Plus,Jason Williams,2
2958052143,6023523388,955854,IRROPS,Joseph Torres,0
2958072397,5993101911,208992,Mileage Plus,Howard Wilson,2
2958113715,2678141304,246791,Seating  ,Stacey Richard,1
2958293756,7798094959,788537,Mileage Plus,Patrick Washington,2
2958353468,7326529049,153460,Baggage,Mr. Victor Elliott,1
2958428622,1250427113,963118,IRROPS,Ralph Taylor,0
2958724490,3843153222,605855,Voluntary Change,Andrea Gibson,
2959129836,2446601707,715813,Mileage Plus,Jessica Allen,1
2959142327,3162926163,901722,Other Topics,Kyle Clark,0
2959305894,9491929799,289288,Post Flight,David Williams,
2959404568,8865872051,782403,Schedule Change,Christopher Ramirez,1
2959432335,6502464771,390819,Check-In,Ryan Kirby,0
2959486537,2909768844,266799,Voluntary Change,Colin Patterson,2
2959647973,6485770334,683244,IRROPS,Kevin Bowman,
2959691750,5390909556,251287,IRROPS,Dustin Robinson,2
2959758542,255906243,696673,Communications,Eugene Wilson,
2959855868,3791120309,436160,Digital Support,Cole Walker,
2959953591,6087852772,233571,Products & Services  ,Emily Garcia,1
2960119423,2823273176,422969,Voluntary Change,Sandra Jacobson,1
2960127830,1236447108,524049,Booking,Stephen Wright,
2960154922,9070723640,459044,Booking,Pamela Watson,
2960176817,8431503670,342250,Seating,Christina Williams,1
2960348208,6476256392,214289,Post Flight,Eric House,0
2960517355,3038647626,149315,Mileage Plus,Matthew Davis,4
2960929875,1431308572,131036,Voluntary Change,Matthew Figueroa,1
2961206636,2407647424,309976,Mileage Plus,Christine Perez,4
2961554531,2433792202,607742,Checkout,Russell Pham,0
2961580177,2394565299,369972,Voluntary Change,Kimberly Bishop,1
2961904279,2059722610,663804,Checkout,Cynthia Patterson,2
2962022000,3444069145,419382,Booking,Allen Martinez,
2962172141,4312140823,290097,IRROPS,Julie Cooper,3
2962831940,3977589653,604639,Communications,Gabriel Brooks,2
2962906474,7416662723,650323,Mileage Plus,Benjamin Duffy,4
2963025576,119762557,525820,Products & Services,Gabriela Williams,
2963052211,9013693168,175269,Mileage Plus,Jasmine Willis,4
2963235645,3443337149,470395,IRROPS,Darren Brown,2
2963268531,3630328642,153460,Communications,James Proctor,3
2963530497,2978403534,825827,Seating,Robert Jenkins,1
2963555547,8838305336,721730,IRROPS,Vanessa Friedman,4
2964140531,8709750470,103651,Mileage Plus,Brian Horton MD,2
2964232087,5691535933,215457,Check-In,Samuel Davis,0
2964290082,4621743152,938715,Voluntary Change,Angela Shaw,1
2964463716,4802878623,860848,Voluntary Change,Matthew Wallace,
2964465762,5748806363,126555,Voluntary Change,James Harrison,0
2964633377,2017503497,963118,Voluntary Cancel,Karen Nixon,0
2964752868,6431287354,888140,Post Flight,Rodney Kim,0
2965172334,2699541423,357288,IRROPS,Brian Wright,
2965579168,690906886,251287,IRROPS,Kimberly Aguilar,2
2965745757,586180166,418634,Disability,Rachael Stephens,
2965766051,5734268611,675727,Mileage Plus,Joseph Miles,0
2965954910,8850138873,721730,Seating,Sara Wilson,
2966091969,3841659,641379,Upgrade,Tom Oliver,3
2966554289,170350686,103651,Check-In,Daniel Thomas,3
2966562798,7966616477,391212,Communications,Joseph Ward II,
2966573501,311871887,181820,Voluntary Change,Nicole Lozano,
2966732628,3737127879,964561,IRROPS,Heather Taylor,
2966957082,6631132630,605855,IRROPS,Tina Green,0
2967178693,7732725443,302709,Voluntary Change,Amanda Olson,0
2967229125,3331509800,721730,Products & Services,Lynn Livingston,1
2967235881,6733171957,302709,IRROPS,Dr. Joshua Lozano,1
2967289969,8041510182,619806,IRROPS,Seth Davis,
2967505967,5724532769,274746,Digital Support,Brittany Ryan,0
2967570714,8555055330,675727,ETC,Bernard Chung,3
2967596342,2168001071,126555,Post Flight,Sabrina Williams,
2967614006,4298404381,769083,Voluntary Change,Angela Jones,0
2967670561,6911576333,901722,IRROPS,Angela Mann,3
2967689407,4449676562,618490,Baggage,Sonya Park,1
2967740757,7077268749,359050,IRROPS,Matthew Lee,
2967866771,9030169838,202868,Upgrade,Scott Davis,1
2967873120,1146455195,641379,Baggage,Jeffery Larson,
2967916482,1059227166,183138,Seating,Alan Wright,0
2967971386,8327305142,796927,Post Flight,Rebecca Harrison,1
2968242727,4029692837,926550,IRROPS,Kristen Lambert,
2968437837,3871679997,828869,Voluntary Change,Steven Malone,
2968489486,9928725111,595713,Digital Support,Mark Sanford,1
2968503284,6037973736,600666,Mileage Plus  ,Joanne Robinson,5
2968525479,8364167849,347606,Mileage Plus,Steve Martinez,3
2968769063,8148927042,789268,Mileage Plus,Stacey Gonzalez,0
2969159315,5158795514,204674,Products & Services,Julie Lawrence,
2969428730,7333793959,552900,Post Flight,Kimberly Cooper,0
2969504940,6340577722,901722,Booking,Shawn Li,
2969530556,2886225742,519294,Products & Services,Sophia Martinez,1
2969533827,6648666195,542034,Schedule Change,Renee Schmitt,1
2969570891,407054806,275034,Upgrade,Nicholas Payne,
2969604105,5669678733,544771,IRROPS,Travis Powers,1
2969648190,5232608943,391212,Disability,Christina Charles,0
2969722738,501978153,171021,Seating,Deanna Velasquez,
2969727350,4189240716,784648,Voluntary Change,David Rodriguez,
2969784637,1301576471,488324,Upgrade,John Miller,
2969804003,2896171059,957331,Voluntary Change,Darryl Little,1
2969977899,1422004408,183138,Voluntary Change,Dr. Steven Douglas Jr.,1
